month,material_no,area,target_value
2026-03,SN-009,Kolkata,153465.72
2026-04,SN-009,Kolkata,126093.99
2026-05,SN-009,Kolkata,123275.36
2026-06,SN-009,Kolkata,125601.62
2025-07,SN-009,Lucknow,95096.28
2025-08,SN-009,Lucknow,74946.73
2025-09,SN-009,Lucknow,104255.35
2025-10,SN-009,Lucknow,86129.35
2025-11,SN-009,Lucknow,81981.54
2025-12,SN-009,Lucknow,103435.01
2026-01,SN-009,Lucknow,77563.51
2026-02,SN-009,Lucknow,76239.07
2026-03,SN-009,Lucknow,97532.99
2026-04,SN-009,Lucknow,78620.88
2026-05,SN-009,Lucknow,74967.99
2026-06,SN-009,Lucknow,70341.98
2025-07,SN-009,Mumbai,148492.69
2025-08,SN-009,Mumbai,128143.54
2025-09,SN-009,Mumbai,138384.43
2025-10,SN-009,Mumbai,109839.65
2025-11,SN-009,Mumbai,114780.25
2025-12,SN-009,Mumbai,190787.49
2026-01,SN-009,Mumbai,107598.3
2026-02,SN-009,Mumbai,128353.01
2026-03,SN-009,Mumbai,145369.01
2026-04,SN-009,Mumbai,132025.97
2026-05,SN-009,Mumbai,118339.21
2026-06,SN-009,Mumbai,118408.58
2025-07,SN-009,Patna,97901.28
2025-08,SN-009,Patna,73793.73
2025-09,SN-009,Patna,102258.14
2025-10,SN-009,Patna,79452.92
2025-11,SN-009,Patna,84611.46
2025-12,SN-009,Patna,93616.79
2026-01,SN-009,Patna,80294.71
2026-02,SN-009,Patna,70916.65
2026-03,SN-009,Patna,98550.23
2026-04,SN-009,Patna,84376.9
2026-05,SN-009,Patna,83928.1
2026-06,SN-009,Patna,79499.44
2025-07,SN-009,Pune,154258.7
2025-08,SN-009,Pune,116347.78
2025-09,SN-009,Pune,153346.67
2025-10,SN-009,Pune,113410.11
2025-11,SN-009,Pune,118439.08
2025-12,SN-009,Pune,164182.79
2026-01,SN-009,Pune,120028.61
2026-02,SN-009,Pune,122655.8
2026-03,SN-009,Pune,141143.28
2026-04,SN-009,Pune,113360.46
2026-05,SN-009,Pune,115505.05
2026-06,SN-009,Pune,120849.33
2025-07,TB-001,Ahmedabad,238457.2
2025-08,TB-001,Ahmedabad,172201.28
2025-09,TB-001,Ahmedabad,255294.76
2025-10,TB-001,Ahmedabad,200225.98
2025-11,TB-001,Ahmedabad,189595.58
2025-12,TB-001,Ahmedabad,244556.16
2026-01,TB-001,Ahmedabad,177626.86
2026-02,TB-001,Ahmedabad,211841.42
2026-03,TB-001,Ahmedabad,261692.87
2026-04,TB-001,Ahmedabad,171547.4
2026-05,TB-001,Ahmedabad,175445.17
2026-06,TB-001,Ahmedabad,200340.56
2025-07,TB-001,Bengaluru,229516.6
2025-08,TB-001,Bengaluru,198863.45
2025-09,TB-001,Bengaluru,215102.14
2025-10,TB-001,Bengaluru,227742.69
2025-11,TB-001,Bengaluru,208038.61
2025-12,TB-001,Bengaluru,277921.49
2026-01,TB-001,Bengaluru,171386.54
2026-02,TB-001,Bengaluru,197154.69
2026-03,TB-001,Bengaluru,244016.23
2026-04,TB-001,Bengaluru,219003.62
2026-05,TB-001,Bengaluru,190775.15
2026-06,TB-001,Bengaluru,204056.28
2025-07,TB-001,Delhi,249408.88
2025-08,TB-001,Delhi,218612.25
2025-09,TB-001,Delhi,207421.14
2025-10,TB-001,Delhi,205438.3
2025-11,TB-001,Delhi,189163.19
2025-12,TB-001,Delhi,243105.08
2026-01,TB-001,Delhi,203133.08
2026-02,TB-001,Delhi,206988.09
2026-03,TB-001,Delhi,221866.83
2026-04,TB-001,Delhi,195725.54
2026-05,TB-001,Delhi,185182.9
2026-06,TB-001,Delhi,202222.9
2025-07,TB-001,Guwahati,152677.18
2025-08,TB-001,Guwahati,126231.66
2025-09,TB-001,Guwahati,173002.61
2025-10,TB-001,Guwahati,135070.0
2025-11,TB-001,Guwahati,128804.9
2025-12,TB-001,Guwahati,165595.77
2026-01,TB-001,Guwahati,124397.62
2026-02,TB-001,Guwahati,117078.69
2026-03,TB-001,Guwahati,153999.54
2026-04,TB-001,Guwahati,124607.48
2026-05,TB-001,Guwahati,117044.52
2026-06,TB-001,Guwahati,135831.37
2025-07,TB-001,Hyderabad,229073.25
2025-08,TB-001,Hyderabad,211758.31
2025-09,TB-001,Hyderabad,248634.64
2025-10,TB-001,Hyderabad,222266.23
2025-11,TB-001,Hyderabad,231003.71
2025-12,TB-001,Hyderabad,274139.5
2026-01,TB-001,Hyderabad,193919.4
2026-02,TB-001,Hyderabad,208476.08
2026-03,TB-001,Hyderabad,255166.13
2026-04,TB-001,Hyderabad,176137.45
2026-05,TB-001,Hyderabad,205215.77
2026-06,TB-001,Hyderabad,174712.34
2025-07,TB-001,Jaipur,149086.84
2025-08,TB-001,Jaipur,127409.03
2025-09,TB-001,Jaipur,166941.65
2025-10,TB-001,Jaipur,123581.16
2025-11,TB-001,Jaipur,131320.04
2025-12,TB-001,Jaipur,153761.01
2026-01,TB-001,Jaipur,136566.62
2026-02,TB-001,Jaipur,141606.29
2026-03,TB-001,Jaipur,174727.06
2026-04,TB-001,Jaipur,131520.91
2026-05,TB-001,Jaipur,117974.94
2026-06,TB-001,Jaipur,123149.8
2025-07,TB-001,Kolkata,260090.87
2025-08,TB-001,Kolkata,191041.02
2025-09,TB-001,Kolkata,254327.6
2025-10,TB-001,Kolkata,186621.83
2025-11,TB-001,Kolkata,184764.99
2025-12,TB-001,Kolkata,227629.77
2026-01,TB-001,Kolkata,184538.5
2026-02,TB-001,Kolkata,191413.36
2026-03,TB-001,Kolkata,235749.25
2026-04,TB-001,Kolkata,210713.18
2026-05,TB-001,Kolkata,186868.86
2026-06,TB-001,Kolkata,195497.61
2025-07,TB-001,Patna,157192.19
2025-08,TB-001,Patna,118000.02
2025-09,TB-001,Patna,142849.91
2025-10,TB-001,Patna,131093.11
2025-11,TB-001,Patna,138286.5
2025-12,TB-001,Patna,152517.82
2026-01,TB-001,Patna,129525.52
2026-02,TB-001,Patna,136249.67
2026-03,TB-001,Patna,164511.56
2026-04,TB-001,Patna,115483.13
2026-05,TB-001,Patna,137527.97
2026-06,TB-001,Patna,116188.25
2025-07,TB-001,Pune,244578.07
2025-08,TB-001,Pune,210236.74
2025-09,TB-001,Pune,264931.51
2025-10,TB-001,Pune,194606.31
2025-11,TB-001,Pune,189256.84
2025-12,TB-001,Pune,234323.86
2026-01,TB-001,Pune,188116.27
2026-02,TB-001,Pune,202342.02
2026-03,TB-001,Pune,226532.8
2026-04,TB-001,Pune,198426.94
2026-05,TB-001,Pune,191720.59
2026-06,TB-001,Pune,190894.02
2025-07,TB-002,Ahmedabad,239669.73
2025-08,TB-002,Ahmedabad,185511.51
2025-09,TB-002,Ahmedabad,237970.94
2025-10,TB-002,Ahmedabad,196356.14
2025-11,TB-002,Ahmedabad,176105.89
2025-12,TB-002,Ahmedabad,258739.77
2026-01,TB-002,Ahmedabad,201478.98
2026-02,TB-002,Ahmedabad,173648.0
2026-03,TB-002,Ahmedabad,225447.49
2026-04,TB-002,Ahmedabad,182225.64
2026-05,TB-002,Ahmedabad,183502.72
2026-06,TB-002,Ahmedabad,193890.58
2025-07,TB-002,Chennai,241233.87
2025-08,TB-002,Chennai,184476.8
2025-09,TB-002,Chennai,235043.6
2025-10,TB-002,Chennai,221359.93
2025-11,TB-002,Chennai,224397.49
2025-12,TB-002,Chennai,278659.35
2026-01,TB-002,Chennai,201596.1
2026-02,TB-002,Chennai,196704.95
2026-03,TB-002,Chennai,253013.45
2026-04,TB-002,Chennai,175947.92
2026-05,TB-002,Chennai,194182.28
2026-06,TB-002,Chennai,185068.4
2025-07,TB-002,Delhi,249724.87
2025-08,TB-002,Delhi,201261.84
2025-09,TB-002,Delhi,244679.88
2025-10,TB-002,Delhi,180314.93
2025-11,TB-002,Delhi,203750.93
2025-12,TB-002,Delhi,234594.84
2026-01,TB-002,Delhi,181452.17
2026-02,TB-002,Delhi,189348.57
2026-03,TB-002,Delhi,241009.5
2026-04,TB-002,Delhi,224186.47
2026-05,TB-002,Delhi,185004.7
2026-06,TB-002,Delhi,216615.57
2025-07,TB-002,Guwahati,156388.06
2025-08,TB-002,Guwahati,112833.77
2025-09,TB-002,Guwahati,146532.83
2025-10,TB-002,Guwahati,148078.95
2025-11,TB-002,Guwahati,119927.32
2025-12,TB-002,Guwahati,160988.29
2026-01,TB-002,Guwahati,121055.65
2026-02,TB-002,Guwahati,124428.61
2026-03,TB-002,Guwahati,155210.28
2026-04,TB-002,Guwahati,140383.71
2026-05,TB-002,Guwahati,124615.89
2026-06,TB-002,Guwahati,132286.32
2025-07,TB-002,Hyderabad,245324.83
2025-08,TB-002,Hyderabad,199427.54
2025-09,TB-002,Hyderabad,232632.07
2025-10,TB-002,Hyderabad,226616.96
2025-11,TB-002,Hyderabad,240513.46
2025-12,TB-002,Hyderabad,293570.94
2026-01,TB-002,Hyderabad,203020.92
2026-02,TB-002,Hyderabad,203168.85
2026-03,TB-002,Hyderabad,256978.49
2026-04,TB-002,Hyderabad,182682.81
2026-05,TB-002,Hyderabad,169135.93
2026-06,TB-002,Hyderabad,188175.52
2025-07,TB-002,Jaipur,160649.64
2025-08,TB-002,Jaipur,111535.56
2025-09,TB-002,Jaipur,173064.16
2025-10,TB-002,Jaipur,121383.27
2025-11,TB-002,Jaipur,114725.85
2025-12,TB-002,Jaipur,143705.18
2026-01,TB-002,Jaipur,131875.94
2026-02,TB-002,Jaipur,123218.92
2026-03,TB-002,Jaipur,157708.45
2026-04,TB-002,Jaipur,121090.78
2026-05,TB-002,Jaipur,130760.26
2026-06,TB-002,Jaipur,115108.87
2025-07,TB-002,Kolkata,237302.48
2025-08,TB-002,Kolkata,212253.8
2025-09,TB-002,Kolkata,243876.62
2025-10,TB-002,Kolkata,197614.4
2025-11,TB-002,Kolkata,178482.92
2025-12,TB-002,Kolkata,235244.92
2026-01,TB-002,Kolkata,199691.92
2026-02,TB-002,Kolkata,211726.38
2026-03,TB-002,Kolkata,239075.22
2026-04,TB-002,Kolkata,197267.35
2026-05,TB-002,Kolkata,202835.34
2026-06,TB-002,Kolkata,197548.01
2025-07,TB-002,Patna,161866.53
2025-08,TB-002,Patna,118997.4
2025-09,TB-002,Patna,154600.62
2025-10,TB-002,Patna,118557.13
2025-11,TB-002,Patna,127604.03
2025-12,TB-002,Patna,148836.77
2026-01,TB-002,Patna,127050.03
2026-02,TB-002,Patna,134270.92
2026-03,TB-002,Patna,155791.57
2026-04,TB-002,Patna,127313.38
2026-05,TB-002,Patna,144474.62
2026-06,TB-002,Patna,126142.31
2025-07,TB-002,Pune,228840.69
2025-08,TB-002,Pune,176076.43
2025-09,TB-002,Pune,237152.24
2025-10,TB-002,Pune,196731.27
2025-11,TB-002,Pune,186056.05
2025-12,TB-002,Pune,230160.22
2026-01,TB-002,Pune,204934.77
2026-02,TB-002,Pune,218601.91
2026-03,TB-002,Pune,251424.83
2026-04,TB-002,Pune,216052.57
2026-05,TB-002,Pune,169879.94
2026-06,TB-002,Pune,167795.5
2025-07,TB-003,Ahmedabad,274692.53
2025-08,TB-003,Ahmedabad,193612.07
2025-09,TB-003,Ahmedabad,219434.45
2025-10,TB-003,Ahmedabad,156593.09
2025-11,TB-003,Ahmedabad,173932.99
2025-12,TB-003,Ahmedabad,221618.61
2026-01,TB-003,Ahmedabad,209635.74
2026-02,TB-003,Ahmedabad,198807.94
2026-03,TB-003,Ahmedabad,233931.89
2026-04,TB-003,Ahmedabad,179609.69
2026-05,TB-003,Ahmedabad,193629.22
2026-06,TB-003,Ahmedabad,201067.73
2025-07,TB-003,Bengaluru,228438.19
2025-08,TB-003,Bengaluru,173675.67
2025-09,TB-003,Bengaluru,259844.71
2025-10,TB-003,Bengaluru,242729.08
2025-11,TB-003,Bengaluru,217085.85
2025-12,TB-003,Bengaluru,257325.37
2026-01,TB-003,Bengaluru,199668.32
2026-02,TB-003,Bengaluru,170808.77
2026-03,TB-003,Bengaluru,216926.06
2026-04,TB-003,Bengaluru,191252.28
2026-05,TB-003,Bengaluru,184819.73
2026-06,TB-003,Bengaluru,181334.91
2025-07,TB-003,Chennai,243491.18
2025-08,TB-003,Chennai,187331.47
2025-09,TB-003,Chennai,233538.27
2025-10,TB-003,Chennai,253328.25
2025-11,TB-003,Chennai,222100.95
2025-12,TB-003,Chennai,304881.11
2026-01,TB-003,Chennai,185757.05
2026-02,TB-003,Chennai,200210.86
2026-03,TB-003,Chennai,248690.89
2026-04,TB-003,Chennai,218169.37
2026-05,TB-003,Chennai,192602.79
2026-06,TB-003,Chennai,203107.15
2025-07,TB-003,Delhi,243908.81
2025-08,TB-003,Delhi,178012.26
2025-09,TB-003,Delhi,224500.02
2025-10,TB-003,Delhi,206996.96
2025-11,TB-003,Delhi,210733.49
2025-12,TB-003,Delhi,258275.44
2026-01,TB-003,Delhi,199701.12
2026-02,TB-003,Delhi,199708.12
2026-03,TB-003,Delhi,255337.54
2026-04,TB-003,Delhi,206433.54
2026-05,TB-003,Delhi,176279.74
2026-06,TB-003,Delhi,208579.52
2025-07,TB-003,Guwahati,178678.07
2025-08,TB-003,Guwahati,135345.48
2025-09,TB-003,Guwahati,166686.63
2025-10,TB-003,Guwahati,127801.48
2025-11,TB-003,Guwahati,129885.77
2025-12,TB-003,Guwahati,162404.73
2026-01,TB-003,Guwahati,127074.38
2026-02,TB-003,Guwahati,118633.13
2026-03,TB-003,Guwahati,176056.63
2026-04,TB-003,Guwahati,127759.68
2026-05,TB-003,Guwahati,127069.98
2026-06,TB-003,Guwahati,127323.31
2025-07,TB-003,Hyderabad,227931.24
2025-08,TB-003,Hyderabad,183240.97
2025-09,TB-003,Hyderabad,256411.2
2025-10,TB-003,Hyderabad,249077.59
2025-11,TB-003,Hyderabad,243675.71
2025-12,TB-003,Hyderabad,276117.12
2026-01,TB-003,Hyderabad,211661.12
2026-02,TB-003,Hyderabad,204911.73
2026-03,TB-003,Hyderabad,233572.9
2026-04,TB-003,Hyderabad,204693.52
2026-05,TB-003,Hyderabad,187399.56
2026-06,TB-003,Hyderabad,204545.38
2025-07,TB-003,Jaipur,162430.53
2025-08,TB-003,Jaipur,132928.73
2025-09,TB-003,Jaipur,162743.36
2025-10,TB-003,Jaipur,124281.64
2025-11,TB-003,Jaipur,127724.37
2025-12,TB-003,Jaipur,173813.33
2026-01,TB-003,Jaipur,118146.45
2026-02,TB-003,Jaipur,138711.23
2026-03,TB-003,Jaipur,153564.19
2026-04,TB-003,Jaipur,117735.77
2026-05,TB-003,Jaipur,114200.79
2026-06,TB-003,Jaipur,119359.94
2025-07,TB-003,Kolkata,244013.48
2025-08,TB-003,Kolkata,203991.8
2025-09,TB-003,Kolkata,240224.02
2025-10,TB-003,Kolkata,176795.29
2025-11,TB-003,Kolkata,193333.21
2025-12,TB-003,Kolkata,266402.52
2026-01,TB-003,Kolkata,189787.6
2026-02,TB-003,Kolkata,200858.56
2026-03,TB-003,Kolkata,243258.17
2026-04,TB-003,Kolkata,198196.55
2026-05,TB-003,Kolkata,206905.24
2026-06,TB-003,Kolkata,183855.52
2025-07,TB-003,Pune,226972.5
2025-08,TB-003,Pune,199703.7
2025-09,TB-003,Pune,262761.72
2025-10,TB-003,Pune,179638.54
2025-11,TB-003,Pune,204252.66
2025-12,TB-003,Pune,263266.55
2026-01,TB-003,Pune,179905.01
2026-02,TB-003,Pune,184968.46
2026-03,TB-003,Pune,217155.18
2026-04,TB-003,Pune,202699.92
2026-05,TB-003,Pune,200954.41
2026-06,TB-003,Pune,201340.81
2025-07,TB-004,Ahmedabad,234932.17
2025-08,TB-004,Ahmedabad,197783.73
2025-09,TB-004,Ahmedabad,239417.14
2025-10,TB-004,Ahmedabad,187459.99
2025-11,TB-004,Ahmedabad,190592.73
2025-12,TB-004,Ahmedabad,243736.8
2026-01,TB-004,Ahmedabad,192827.83
2026-02,TB-004,Ahmedabad,197605.68
2026-03,TB-004,Ahmedabad,235635.22
2026-04,TB-004,Ahmedabad,207372.07
2026-05,TB-004,Ahmedabad,184833.95
2026-06,TB-004,Ahmedabad,190406.91
2025-07,TB-004,Bengaluru,218464.8
2025-08,TB-004,Bengaluru,199440.31
2025-09,TB-004,Bengaluru,236631.85
2025-10,TB-004,Bengaluru,228324.49
2025-11,TB-004,Bengaluru,217972.12
2025-12,TB-004,Bengaluru,264207.17
2026-01,TB-004,Bengaluru,216634.9
2026-02,TB-004,Bengaluru,206936.66
2026-03,TB-004,Bengaluru,250696.49
2026-04,TB-004,Bengaluru,192517.27
2026-05,TB-004,Bengaluru,181594.07
2026-06,TB-004,Bengaluru,181468.28
2025-07,TB-004,Delhi,235453.94
2025-08,TB-004,Delhi,199945.86
2025-09,TB-004,Delhi,277604.05
2025-10,TB-004,Delhi,202935.86
2025-11,TB-004,Delhi,194301.83
2025-12,TB-004,Delhi,246879.88
2026-01,TB-004,Delhi,193139.4
2026-02,TB-004,Delhi,203083.13
2026-03,TB-004,Delhi,248355.31
2026-04,TB-004,Delhi,202586.19
2026-05,TB-004,Delhi,193886.02
2026-06,TB-004,Delhi,174702.88
2025-07,TB-004,Guwahati,141673.74
2025-08,TB-004,Guwahati,133737.97
2025-09,TB-004,Guwahati,173458.05
2025-10,TB-004,Guwahati,121647.83
2025-11,TB-004,Guwahati,127178.63
2025-12,TB-004,Guwahati,140279.66
2026-01,TB-004,Guwahati,132412.26
2026-02,TB-004,Guwahati,127944.55
2026-03,TB-004,Guwahati,172080.3
2026-04,TB-004,Guwahati,123501.28
2026-05,TB-004,Guwahati,135360.35
2026-06,TB-004,Guwahati,128265.27
2025-07,TB-004,Jaipur,159827.95
2025-08,TB-004,Jaipur,111984.28
2025-09,TB-004,Jaipur,155838.63
2025-10,TB-004,Jaipur,137553.66
2025-11,TB-004,Jaipur,124150.49
2025-12,TB-004,Jaipur,160983.63
2026-01,TB-004,Jaipur,131840.97
2026-02,TB-004,Jaipur,126217.39
2026-03,TB-004,Jaipur,163789.11
2026-04,TB-004,Jaipur,120692.43
2026-05,TB-004,Jaipur,134424.99
2026-06,TB-004,Jaipur,127591.83
2025-07,TB-004,Lucknow,153212.67
2025-08,TB-004,Lucknow,122821.13
2025-09,TB-004,Lucknow,170297.39
2025-10,TB-004,Lucknow,142894.22
2025-11,TB-004,Lucknow,129548.81
2025-12,TB-004,Lucknow,164751.13
2026-01,TB-004,Lucknow,134503.37
2026-02,TB-004,Lucknow,126582.03
2026-03,TB-004,Lucknow,157688.73
2026-04,TB-004,Lucknow,128907.87
2026-05,TB-004,Lucknow,119297.77
2026-06,TB-004,Lucknow,121183.15
2025-07,TB-004,Mumbai,248921.91
2025-08,TB-004,Mumbai,188960.06
2025-09,TB-004,Mumbai,250184.73
2025-10,TB-004,Mumbai,196290.66
2025-11,TB-004,Mumbai,203006.9
2025-12,TB-004,Mumbai,230809.48
2026-01,TB-004,Mumbai,200885.79
2026-02,TB-004,Mumbai,194045.84
2026-03,TB-004,Mumbai,247687.32
2026-04,TB-004,Mumbai,184313.69
2026-05,TB-004,Mumbai,194600.63
2026-06,TB-004,Mumbai,175784.94
2025-07,TB-004,Patna,170855.03
2025-08,TB-004,Patna,136308.73
2025-09,TB-004,Patna,144322.33
2025-10,TB-004,Patna,125318.61
2025-11,TB-004,Patna,135216.81
2025-12,TB-004,Patna,155660.17
2026-01,TB-004,Patna,121712.15
2026-02,TB-004,Patna,128684.22
2026-03,TB-004,Patna,165944.88
2026-04,TB-004,Patna,130797.59
2026-05,TB-004,Patna,120047.55
2026-06,TB-004,Patna,122801.35
2025-07,TB-004,Pune,247334.92
2025-08,TB-004,Pune,178182.03
2025-09,TB-004,Pune,238589.4
2025-10,TB-004,Pune,163397.02
2025-11,TB-004,Pune,187307.06
2025-12,TB-004,Pune,254070.98
2026-01,TB-004,Pune,172561.76
2026-02,TB-004,Pune,200995.5
2026-03,TB-004,Pune,252596.57
2026-04,TB-004,Pune,178232.14
2026-05,TB-004,Pune,189041.87
2026-06,TB-004,Pune,179220.87
2025-07,TB-005,Ahmedabad,291608.38
2025-08,TB-005,Ahmedabad,220744.36
2025-09,TB-005,Ahmedabad,276535.09
2025-10,TB-005,Ahmedabad,189000.13
2025-11,TB-005,Ahmedabad,220907.68
2025-12,TB-005,Ahmedabad,225894.6
2026-01,TB-005,Ahmedabad,203475.35
2026-02,TB-005,Ahmedabad,209842.97
2026-03,TB-005,Ahmedabad,274008.2
2026-04,TB-005,Ahmedabad,202696.48
2026-05,TB-005,Ahmedabad,230621.52
2026-06,TB-005,Ahmedabad,230312.22
2025-07,TB-005,Chennai,276568.56
2025-08,TB-005,Chennai,204753.19
2025-09,TB-005,Chennai,226761.63
2025-10,TB-005,Chennai,221623.06
2025-11,TB-005,Chennai,253775.14
2025-12,TB-005,Chennai,292119.81
2026-01,TB-005,Chennai,212032.16
2026-02,TB-005,Chennai,213272.93
2026-03,TB-005,Chennai,260003.8
2026-04,TB-005,Chennai,188388.7
2026-05,TB-005,Chennai,196855.0
2026-06,TB-005,Chennai,213697.35
2025-07,TB-005,Guwahati,171599.6
2025-08,TB-005,Guwahati,143000.19
2025-09,TB-005,Guwahati,165615.67
2025-10,TB-005,Guwahati,124445.67
2025-11,TB-005,Guwahati,136250.74
2025-12,TB-005,Guwahati,157855.67
2026-01,TB-005,Guwahati,144602.09
2026-02,TB-005,Guwahati,127255.84
2026-03,TB-005,Guwahati,175546.15
2026-04,TB-005,Guwahati,150522.7
2026-05,TB-005,Guwahati,138155.3
2026-06,TB-005,Guwahati,130545.36
2025-07,TB-005,Jaipur,170228.87
2025-08,TB-005,Jaipur,130987.84
2025-09,TB-005,Jaipur,169252.65
2025-10,TB-005,Jaipur,142437.96
2025-11,TB-005,Jaipur,136380.19
2025-12,TB-005,Jaipur,159765.99
2026-01,TB-005,Jaipur,134098.06
2026-02,TB-005,Jaipur,126466.78
2026-03,TB-005,Jaipur,175926.69
2026-04,TB-005,Jaipur,149562.06
2026-05,TB-005,Jaipur,141175.31
2026-06,TB-005,Jaipur,125157.77
2025-07,TB-005,Kolkata,261872.95
2025-08,TB-005,Kolkata,215891.79
2025-09,TB-005,Kolkata,243209.4
2025-10,TB-005,Kolkata,214198.72
2025-11,TB-005,Kolkata,180016.22
2025-12,TB-005,Kolkata,255441.76
2026-01,TB-005,Kolkata,203847.37
2026-02,TB-005,Kolkata,194193.92
2026-03,TB-005,Kolkata,273022.75
2026-04,TB-005,Kolkata,185824.01
2026-05,TB-005,Kolkata,207071.56
2026-06,TB-005,Kolkata,220766.14
2025-07,TB-005,Mumbai,237801.27
2025-08,TB-005,Mumbai,205822.75
2025-09,TB-005,Mumbai,247203.45
2025-10,TB-005,Mumbai,192884.21
2025-11,TB-005,Mumbai,207606.1
2025-12,TB-005,Mumbai,270445.09
2026-01,TB-005,Mumbai,200912.12
2026-02,TB-005,Mumbai,208058.63
2026-03,TB-005,Mumbai,258136.99
2026-04,TB-005,Mumbai,208121.41
2026-05,TB-005,Mumbai,180142.77
2026-06,TB-005,Mumbai,209366.19
2025-07,TB-005,Pune,267633.62
2025-08,TB-005,Pune,220344.17
2025-09,TB-005,Pune,247642.77
2025-10,TB-005,Pune,199976.25
2025-11,TB-005,Pune,187247.06
2025-12,TB-005,Pune,242968.88
2026-01,TB-005,Pune,210686.38
2026-02,TB-005,Pune,204762.35
2026-03,TB-005,Pune,254384.83
2026-04,TB-005,Pune,180268.1
2026-05,TB-005,Pune,201537.12
2026-06,TB-005,Pune,174168.96
2025-07,TB-006,Ahmedabad,253416.7
2025-08,TB-006,Ahmedabad,226164.46
2025-09,TB-006,Ahmedabad,249189.37
2025-10,TB-006,Ahmedabad,212750.63
2025-11,TB-006,Ahmedabad,208295.83
2025-12,TB-006,Ahmedabad,244785.13
2026-01,TB-006,Ahmedabad,200097.3
2026-02,TB-006,Ahmedabad,193785.6
2026-03,TB-006,Ahmedabad,243054.6
2026-04,TB-006,Ahmedabad,214801.2
2026-05,TB-006,Ahmedabad,202542.28
2026-06,TB-006,Ahmedabad,186098.71
2025-07,TB-006,Chennai,251029.64
2025-08,TB-006,Chennai,197641.22
2025-09,TB-006,Chennai,262321.93
2025-10,TB-006,Chennai,233576.78
2025-11,TB-006,Chennai,239547.87
2025-12,TB-006,Chennai,308236.72
2026-01,TB-006,Chennai,208329.11
2026-02,TB-006,Chennai,203090.08
2026-03,TB-006,Chennai,273850.45
2026-04,TB-006,Chennai,195679.08
2026-05,TB-006,Chennai,225063.18
2026-06,TB-006,Chennai,218118.89
2025-07,TB-006,Delhi,241390.61
2025-08,TB-006,Delhi,189001.08
2025-09,TB-006,Delhi,256075.61
2025-10,TB-006,Delhi,219549.95
2025-11,TB-006,Delhi,211320.61
2025-12,TB-006,Delhi,244892.46
2026-01,TB-006,Delhi,184622.85
2026-02,TB-006,Delhi,212816.97
2026-03,TB-006,Delhi,253616.18
2026-04,TB-006,Delhi,225745.96
2026-05,TB-006,Delhi,196999.0
2026-06,TB-006,Delhi,214020.32
2025-07,TB-006,Guwahati,159165.7
2025-08,TB-006,Guwahati,136258.25
2025-09,TB-006,Guwahati,179995.53
2025-10,TB-006,Guwahati,133116.95
2025-11,TB-006,Guwahati,145273.0
2025-12,TB-006,Guwahati,159684.99
2026-01,TB-006,Guwahati,133952.99
2026-02,TB-006,Guwahati,125704.39
2026-03,TB-006,Guwahati,167115.08
2026-04,TB-006,Guwahati,150677.08
2026-05,TB-006,Guwahati,135770.82
2026-06,TB-006,Guwahati,137896.03
2025-07,TB-006,Hyderabad,243784.79
2025-08,TB-006,Hyderabad,209672.17
2025-09,TB-006,Hyderabad,246102.18
2025-10,TB-006,Hyderabad,218232.45
2025-11,TB-006,Hyderabad,262377.88
2025-12,TB-006,Hyderabad,302126.55
2026-01,TB-006,Hyderabad,215615.18
2026-02,TB-006,Hyderabad,189327.12
2026-03,TB-006,Hyderabad,245162.69
2026-04,TB-006,Hyderabad,180027.73
2026-05,TB-006,Hyderabad,209884.14
2026-06,TB-006,Hyderabad,177299.84
2025-07,TB-006,Lucknow,177526.25
2025-08,TB-006,Lucknow,130199.75
2025-09,TB-006,Lucknow,172319.69
2025-10,TB-006,Lucknow,136774.12
2025-11,TB-006,Lucknow,122904.5
2025-12,TB-006,Lucknow,162236.99
2026-01,TB-006,Lucknow,131676.79
2026-02,TB-006,Lucknow,140132.13
2026-03,TB-006,Lucknow,164396.12
2026-04,TB-006,Lucknow,135450.94
2026-05,TB-006,Lucknow,134150.98
2026-06,TB-006,Lucknow,134154.13
2025-07,TB-006,Pune,260612.55
2025-08,TB-006,Pune,193576.95
2025-09,TB-006,Pune,268636.31
2025-10,TB-006,Pune,199108.96
2025-11,TB-006,Pune,221729.05
2025-12,TB-006,Pune,249794.47
2026-01,TB-006,Pune,204507.01
2026-02,TB-006,Pune,201283.91
2026-03,TB-006,Pune,270797.11
2026-04,TB-006,Pune,205203.42
2026-05,TB-006,Pune,195895.96
2026-06,TB-006,Pune,204456.28
2025-07,TB-007,Chennai,240028.36
2025-08,TB-007,Chennai,216552.97
2025-09,TB-007,Chennai,249743.42
2025-10,TB-007,Chennai,251561.96
2025-11,TB-007,Chennai,259861.4
2025-12,TB-007,Chennai,286167.13
2026-01,TB-007,Chennai,204698.23
2026-02,TB-007,Chennai,210765.52
2026-03,TB-007,Chennai,269834.96
2026-04,TB-007,Chennai,205059.03
2026-05,TB-007,Chennai,194346.3
2026-06,TB-007,Chennai,208233.22
2025-07,TB-007,Guwahati,161593.96
2025-08,TB-007,Guwahati,127456.89
2025-09,TB-007,Guwahati,159398.67
2025-10,TB-007,Guwahati,129762.18
2025-11,TB-007,Guwahati,138589.56
2025-12,TB-007,Guwahati,169047.14
2026-01,TB-007,Guwahati,149662.88
2026-02,TB-007,Guwahati,123036.24
2026-03,TB-007,Guwahati,171115.7
